cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
100920761,0.009090909090909038,330,SRR2982344,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8098522.skesa.fa,SRR8098522.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
75946410,0.0060606060606061,330,SRR2982344,328,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8110782.skesa.fa,SRR8110782.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
2686121033,0.021212121212121238,330,2015-SEQ-0245,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8169730.skesa.fa,SRR8169730.skesa,r,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Heidelberg,Heidelberg|Bradford,Heidelberg
2396441314,0.024242424242424288,330,SRR3323119,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8172398.skesa.fa,SRR8172398.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
3386012556,0.009090909090909038,330,SRR1686414,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8188900.skesa.fa,SRR8188900.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
1060611553,0.036363636363636376,330,SRR5091698,318,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8200501.skesa.fa,SRR8200501.skesa,"[f],g,[t]",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Berta,Berta|Pensacola|Sangalkam,Berta
3610171791,0.015151515151515138,330,SRR1969831,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8310739.skesa.fa,SRR8310739.skesa,r,"1,5","6,7,14",INFO: Number of cgMLST330 loci found (n=330),PASS,F,Infantis,Virchow|Infantis|Senegal,Infantis
4220663036,0.021212121212121238,330,2014-SEQ-1130,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8404114.skesa.fa,SRR8404114.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
1530405822,0.015151515151515138,330,SRR5113863,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8447357.skesa.fa,SRR8447357.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
75946410,0.0060606060606061,330,SRR2982344,328,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8593420.skesa.fa,SRR8593420.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
3900603817,0.0060606060606061,330,SRR1539574,328,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8650119.skesa.fa,SRR8650119.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
179850829,0.021212121212121238,330,2017-SEQ-0795,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR8695699.skesa.fa,SRR8695699.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
3783700632,0.015151515151515138,330,SRR3664657,325,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9001379.skesa.fa,SRR9001379.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
75946410,0.0060606060606061,330,SRR2982344,328,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9047343.skesa.fa,SRR9047343.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
1684891812,0.024242424242424288,330,SRR3747665,322,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9050356.skesa.fa,SRR9050356.skesa,i,"1,2","1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Typhimurium,Typhimurium|Lagos,Typhimurium
1629820838,0.021212121212121238,330,2017-SEQ-0834,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9127665.skesa.fa,SRR9127665.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
3464082856,0.018181818181818188,330,SRR1118721,324,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9304136.skesa.fa,SRR9304136.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
3386012556,0.009090909090909038,330,SRR1686414,327,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9417622.skesa.fa,SRR9417622.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
100413606,0.012121212121212088,330,SRR2566870,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9694980.skesa.fa,SRR9694980.skesa,d,"1,7","1,4,12,27",INFO: Number of cgMLST330 loci found (n=330),PASS,B,Schwarzengrund,Schwarzengrund,Schwarzengrund
1993714191,0.012121212121212088,330,SRR5045021,326,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9847883.skesa.fa,SRR9847883.skesa,i,z6,"8,20",INFO: Number of cgMLST330 loci found (n=330),PASS,C2-C3,Kentucky,Kentucky,Kentucky
2581760371,0.021212121212121238,330,2017-SEQ-0795,323,enterica,/scratch.global/fermx014/FMPRE/Raw_datasets/100_genome_datasets/100genomes_Salm_geography_MS/SRR9895566.skesa.fa,SRR9895566.skesa,"g,m",-,"1,9,12",INFO: Number of cgMLST330 loci found (n=330),PASS,D1,Enteritidis,Nitra|Gallinarum|Pullorum|Berta|Enteritidis|Blegdam|Gueuletapee|Naestved|Rostock|Hillingdon,Enteritidis
